code,name,udm,sell_price
104293,ESPAVEN PEDIATRICO SUSP GOTAS FCO C/30ML ( DIMETICONA),MEDICAMENTO,222.2
104397,EVOCS 111 750MG SOL INY 150ML,MEDICAMENTO,967.6
MAT1153,TUBO MONOVETTE ORINA 10ML SARSTEDT,,20.7
PQAS005-29042015,PAQUETE MEDICAVIAL 1ERA VEZ,,"1,248.00"
100389,AGUA INY. FRASCO C/500 ML (AGUA ESTERIL),MEDICAMENTO,70.79
MAT1373,AGUJA INTRAOSEA  15X5  cm,,700.85
115026,TROFERIT INF 20MG CAJA C/8 SUP (DROPRIPIZINA),,210.4
MAT554,HEMOTEK 0-100,,121.62
LAB380,BIOPSIA DE OVARIO CUNA BILATERAL,,"1,038.70"
MAT580,INMOVILIZADOR DE CRANEO,,"2,162.16"
107348,METROGEL GEL TB 30 G,MEDICAMENTO,355.87
107031,MALIVAL 25 MG CAPS 30,MEDICAMENTO,226.75
MAT10000,TEGADERM  7X8.5CM CHG (CLORHEXIDINA) 3M 1660R,MATERIAL DE CURACION,"17,690.68"
SER426,CIERRE DE CISTOSTOMIA,,"5,000.83"
MAT1206,VENDA ELASTICA 10CM LEROY,,73.43
MAT10018,CATETER VENOSO CENTRAL ADULTO 4FRX13 2V ARROW REF CS-14402,OTROS,"1,369.40"
SER1614,TIROIDECTOMIA TOTAL O SUBTOTAL POR MALIGNIDAD CON DISECCION PARCIAL DE CUELLO,,"18,635.67"
111433,TYLEX-CD 500/30 MG CAPS 30,Grupo II,"2,527.24"
MAT829,PIPETTE IV CANULA REF022730,,140.4
LAB087,AGLUTININAS FRIAS (CRIOAGLUTININAS),,144.85
SER1133,NERVIOS SOMATICOS.INYECCION DE AGENTE ANESTESICO;INTERCOSTAL,,"2,818.85"
LAB1023,SODIO EN ORINA DE 24 HORAS,,483.6
MAT071,ASPIRADOR FREZIER # 6,,
LAB372,BIOPSIA DE MIEMBRO INFERIOR POR AMPUTACION,,"1,038.70"
MAT1117,"TUBO ""T"" CATELL 14 FR ADEX",,213.72
PQCE016,PAQUETE PAP+ECO MAMA+CONSULTA,,932.34
SER1922,RETRACTOR DE ALEXIS/GELPORT LAPAROSCOPICO,,"18,763.39"
114265,ACIDO ESTEARICO - TRICLOSAN LOCION LIMP 237ML (CETAPHIL),,221.14
IMA151,RX SIMPLE DE COLUMNA LUMBOSACRA AP Y LAT,,649.04
LAB1085,ANTICUERPOS ANTI COCCIDIOIDES IGM TOTAL,SERVICIO,581.72
PQ008-15012015,HISTE LAPA/GRAL/2H/BGDE,,"27,040.00"
104802,FIRAC PLUS GRAG 20,MEDICAMENTO,316.18
SER1031,LAMINOTOMIA CON DESCOMPRESION DE RAICES NERVIOSAS INCLUYENDO FACETECTOMIA PARCIAL FORAMINOTOMIA Y/O EXCISION DE HERNIA DE DISCO INTERVERTEBRAL; CADA INTERESPACIO ADICIONAL CERVICAL O LUMBAR.,,"4,833.78"
SER1028,LAMINECTOMIA FACETECTOMIA O FORAMINOTOMIA (UNILATERAL O BILATERAL) CON DESCOMPRESION DE CORDON MEDULAR COLA MEDULAR Y/O RAICES NERVIOSAS (EJEM. ESTENOSIS DE CANAL MEDULAR); CERVICAL,,"22,101.79"
SER521,COLOCACION O EXTRACCION EN HUMERO Y CODO. EXTRACCION DE CUERPO EXTRAÑO - EN TEJIDO PROFUNDO,,"3,528.77"
MAT389,DEXTROSOL CURVA TOL 250ML HYCELL 100G,,186.96
102552,CINARIZINA 75 MG TAB 60,MEDICAMENTO,121.99
SER277,ARTRODESIS TORACICA POR VIA POSTERIOR O POSTEROLATERAL CON ALOINJERTO OSEO Y/O FIJACION INTERNA.,,"20,191.25"
SER859,FRACTURA DEDO INDICE (SERVICIO MEDICO) /LOCAL,,"4,878.02"
SER130,INFILTRACION DE ARTICULACION,,"1,484.82"
IMAEXT148,RX SERIE ESOFAGO GASTRO DUODENAL (mecanismo de deglucion),,"2,735.97"
114839,LEFEBRE 0.4MG SOL. INY. CAJA C/10 AMP (NAXALONA),,"6,035.20"
PQAS021-13032015,PAQUETE AXA PRIMERA VEZ,,"2,205.00"
PQCE037,PAQUETE PROMOCION OCTUBRE 2017,,603.45
106496,LASIX 20MG C/5 X 2 ML AMP,MEDICAMENTO,565.77
SER077,EQUIPO ESTIMUPLEX,,531.5
LAB914,PERFIL DE DONADOR,,"1,836.56"
MAT11112,PORTA AGUJAS MAYO HEGAR 14CM,EQUIPO MEDICO,"1,570.92"
SER1415,REDUCCION CERRADA DE LUXACION RADIOCUBITAL CON MANIPULACION,,"2,818.85"
MAT142,ZYIE-GD ZAPATO PARA YESO IMP ECO GRANDE,,341.55
MAT1277,STERI STRIP 12 X 100 R1547,,"2,214.61"
PQAS021-17042015,PAQUETE AXA PRIMERA VEZ,,"2,205.00"
LAB021,DEPURACION DE CREATININA,,400.91
MAT715,MEDIA ANTI-EMBOL TED GDE LARGA  PZA,,433.68
101747,BISOLVON BISOLSEK 200MG JBE 120ML,MEDICAMENTO,162.28
PQAS001,MAPFRE AUTOS SUBSECUENTE,,0
101980,BUSCAPINA-FEM 20/400MG TAB10,MEDICAMENTO,194.18
SER1326,REDUCCION ABIERTA DE LUXACION TIBIOPERONEA PROXIMAL CON O SIN MATERIAL DE OSTEOSINTEIS O CON EXCISION DE PERONE PROXIMAL,,"7,339.43"
LAB791,LEPTOSPIRA EN ORINA POR CAMPO OBSCURO,,304.89
MAT1422,BOTA WALKER ALTA GRANDE,,"3,548.59"
111731,VICK LIMON C/20 PAST,MEDICAMENTO,91.7
MAT190,CAMPANA P/CIRCUNCISION 1.2,,27.14
106509,LAXOBERON 5MG CPR 20 493001,MEDICAMENTO,233.39
IMA119,RX MAXILAR 4 POSICIONES ART. TEMPORO MAN,,649.04
MAT1360,STN SOPORTE PARA TOBILLO EN NEOPRENO GRANDE,,178.78
107471,MINITRAN 18MG (5MG/24HRS) PARCH10,MEDICAMENTO,506.47
SER1156,ORQUIDECTOMIA CON EXPLORACION ABDOMINAL,,"10,909.95"
LAB179,ANTICUERPOS ANTI GANGLIOSIDE GQ1b,,"8,130.00"
SER5008,COJIN CLINICO BLANCO,,149.72
LAB678,FROTIS EN SANGRE PERIFERICA,,137.84
LAB878,PANEL DE ATAXIA ESPINO CEREBELOSA,,"5,254.24"
PQEM020,PAQUETE ALR ESPECIAL,,624
SER1252,RECONSTRUCCION DE LIGAMENTOS DE RODILLA INTRA-ARTICULAR (CIRUGIA ABIERTA),,"19,742.32"
SER1139,NEURECTOMIA,,"11,150.07"
SER598,CUADRANTECTOMIA RADICAL,,"8,602.68"
111418,TYGACIL 50MG SOL INY C/1 F.A. (TIGECICLINA),MEDICAMENTO,"2,470.53"
SER161,SERVICIO LAVADO Y ESTERILIZACION DE EQUIPO QUIRURGICO,,89.09
IMAEXT033,RM ext  DE HIPOFISIS,,"2,982.00"
SER495,COLECISTOTOMIA O COLESISTOTOMIA CON EXPLORACION DRENAJE O EXTIRPACION DE CALCULO (PROCEDIMIENTO SEPARADO).,,"8,769.72"
110089,SERC 16 MG TAB 20            085,MEDICAMENTO,656
110390,SOLUCION DX-5 INY.FCO.250 ML,MEDICAMENTO,68.78
114932,MAVICAM 7.5 MG C/14 TABS (MELOXICAM),,72.11
LAB175,ANTICUERPOS ANTI ESPERMA IGG IGA QUEST,,"1,731.16"
114884,TRIOFTIN GTS OFT 15ML (NEOMICINA/POLIMIXINA-B/GRAMICIDINA),,137.99
IMA080,RX COLUMNA CERVICO DORSO LUMBAR (ESCOLIO,,624.08
LAB082,ACIDOS BILIARES EN SANGRE,,"1,694.95"
PQAS019-16022015,PAQUETE MEDICAVIAL SUBSECUENTE,,
LAB997,RENINA DIRECTA,,"2,053.57"
SER519,COLOCACION DE SONDA PARA ALIMENTACION PARENTERAL,,"7,631.75"
SER2067,INYECTOR PARA CEPRE,,"1,625.00"
SER1744,EQUIPO MORCELADOR LAPAROSCOPICO,SERVICIO,"20,045.07"
MAT1062,TEGADERM SOJADA 5X5.7 REF 1610 INF,,119.72
MAT600,IRRIGATEC 2 VIAS PISA,,124
MAT538,GUANTE N/E MEDIANO,,223.04
LAB427,BIOPSIA DE UTERO ENDOMETRIO POR SONDA,,"1,438.38"
SER1091,MARSUPIALIZACION DE QUISTE O ABSCESO DE HIGADO.,,"11,431.96"
SER1711,INJERTO DE PIEL 3 POR 3 CM,SERVICIO,"5,353.92"
SER923,HIGADO.BIOPSIA DE HIGADO CON AGUJA PERCUTANEA,,"2,088.03"
PQEM021,EXAMEN PERIODICO PCN,SERVICIO,312
SER083,PERFORADOR USO,,413.39
LAB387,BIOPSIA DE PERITONEO,,"1,038.70"
SER1491,RESECCION O FULGURACION DE POLIPO(S) URETRALES URETRA DISTAL,,929.18
PQ055(1)-01012016,PAQUETE CESAREA PLUS 2016,SERVICIO,"21,151.74"
SER888,GASTROSTOMIA PERMANENTE CON COLOCACION DE SONDA GASTRICA,,"14,543.13"
SER619,DESCOMPRESION DE NERVIO MEDIAL (SINDROME DEL TUNEL DEL CARPO),,"7,360.31"
LAB569,CULTIVO DE ENTEROVIRUS,,"2,150.52"
MAT1251,ZAPATO VOLADO MED,,863.3
MATSER083,PLACA 1/3 DE CAÑA DE 10 ORIFICIOS,,"6,300.00"
SER605,DEBRIDACION DE PIEL INFECTADA- CADA 10% DE SUPERFICIE CORPORAL ADICIONAL,,375.85
MAT061,APLICADOR ESTERIL C/PUNTA DE ALGODON,,17.23
103624,DIMEGAN PED SOL 30 ML C/PIPETA,MEDICAMENTO,221.23
MAT805,PBA. HCG C/50 TIRAS SPINCARD SPINREA,,367.22
PQAS005-30122014,PAQUETE MEDICAVIAL 1ERA VEZ,SERVICIO,"1,456.00"
LAB443,BRUCELLA ANTICUERPOS (REACCION DE HUDLESSON),,132
106032,ISOX 15D 100MG C/15 CAPS,MEDICAMENTO,535.67
MAT1123,TUBO CORRUGADO 60 PULG,,111.28
IMAEXT115,TC TOBILLO,,"2,568.97"
MATSER143,TORNILLO P/PLACA BLOQUEADA 4.5X32,,"2,275.09"
100352,AFUNGIL 1+1 150MG CAPS (FLUCONAZOL),MEDICAMENTO,501.59
MAT1148,TUBO ENDOTRAQUEAL PREFORMADO 5.5 C/G MALLINCRODT,,250.38
SER476,CISTOURETROSCOPIA CON URETEROSCOPIA Y/O PIELOSCOPIA; CON REMOCION O MANIPULACION DE CALCULOS (INCLUYE LA CATETERIZACION URETERAL),,"11,400.64"
MAT839,PORTA OBJETOS C/100 MCA CONTEK,,124.63
SER824,EXTRACCION DE CUERPO EXTRAÑO EN HOMBRO; - CON COLOCACION DE PROTESIS,,"16,380.59"
SER471,CISTOURETROSCOPIA CON INCISION FULGURACION O RESECCION DE CUELLO DE VEJIGA Y/O URETRA POSTERIOR.,,"12,141.89"
250003113,FLEXIVER COMP 20 CAPS 7.5/215M,MEDICAMENTO,199.84
MAT347,CORREA P/CLAVICULA MED,,243.36
SER880,GASTRECTOMIA PARCIAL DISTAL; CON GASTROYEYUNOANASTOMOSIS,,"17,226.25"
SER1242,PUNCION LUMBAR PED (SERVICIO MEDICO),,"3,033.12"
107914,NEUROBION TAB 60,MEDICAMENTO,318.96
250007185,TROPHARMA 500MG CAJA C/20 TABS [ERITROMICINA],MEDICAMENTO,137.66
105127,FUCIDIN 2% UNG TB 15 G,MEDICAMENTO,267.04
114358,ADVIL 200MG C/24 (IBUPROFENO),,194.73
SER1827,USO BOMBA,,936
SER1277,REDUCCION ABIERTA DE FRACTURA DE DIAFISIS HUMERAL CON COLOCACION DE IMPLANTE INTRAMEDULAR CON O SIN CERCLAJE Y/O TORNILLO,,"14,250.81"
IMA108,RX LATERAL DE CUELLO PARTES BLANDAS,,649.04
111945,VOLUVEN   6% bottle pack 500ml,MEDICAMENTO,644.96
MAT183,CAMINADOR ALTO GRANDE,,"1,597.05"
SER833,EXTRACCION SIMPLE DE CUERPO EXTRAÑO EN MUSCULO O TENDON- PROFUNDA O COMPLICADA,,"3,674.93"
MAT737,MICROTUBO MICROVETTE 500EDTA C/50 SA,,537.42
SER209,AMPUTACION TRANSMETACARPAL,,"14,668.41"
PQAS004-19112014,PAQUETE ABA SUBSECUENTE,SERVICIO,
115031,CLOXAN SOLUCION 15MG/5ML (AMBROXOL),,49.92
MAT1650,SOLUCION ANTISEPTICA PARA MANOS 250ML,SERVICIOS NO HOSPITALARIOS,"2,873.28"
SER1319,REDUCCION ABIERTA DE LUXACION DE SEMILUNAR,,"9,041.17"
SER084,PINZAS TIJERAS LAPAROSCOPIO,,"1,771.66"
SER128,EXTRACCION DE UÑA,,484.14
102278,CEDAX 400 MG CAPS 5,MEDICAMENTO,748.02
LAB305,BARBITURICOS EN ORINA,,221.95
101281,ATORVASTATINA 20 MG TAB 10,MEDICAMENTO,211.54
SER1327,REDUCCION ABIERTA DE LUXACION TRAUMATICA DE CADERA CON FRACTURA DE PARED ACETABULAR Y CABEZA DE FEMUR CON O SIN MATERIAL DE OSTEOSINTESIS,,"18,854.91"
LAB125,ANTICUERPOS ANTI BORDETELLA PERTUSIS IGG e IGA,,"2,332.75"
110375,SOLDRIN OTICO GTS 10 ML      393,MEDICAMENTO,229.21
IMA220,TC NAVEGACION INTRALUMINAL OTRAS µREAS,,"5,103.90"
113460,VENOFERRUM (SACARATO FERRICO) AMP 100MG/5ML,MEDICAMENTO,444.44
LAB1067,TROPONINA I MIOGLOBINA CKMB (CUALITATIVA,,"1,774.39"
SER1763,SESIÓN REHABILITACIÓN HOSPITAL,SERVICIO,416.42
113794,ATEMPERATOR SOL. GTS. 40 ML,MEDICAMENTO,
PQEM033,PAQUETE ATENCION URGENCIAS CLUB PRIMAVERA,,"1,250.00"
MATSER091,PLACA DHS,,"18,973.50"
PQ031, VARICOCELE BILATERAL/BLOQ/AMB,,"7,881.40"
SER561,CORPECTOMIA VERTEBRAL PARCIAL O COMPLETA VIA ANTERIOR CON DESCOMPRESION DE CORDON MEDULAR Y/O RAICES NERVIOSAS; A NIVEL TORACICA INFERIOR LUMBAR O SACRA (POR VIA TRANSPERITONEAL O RETROPERITONEAL).,,"27,405.38"
LAB600,DISTROFIA DUCHENNE/BECKER,,"11,946.45"
106971,LYRICA 300 MG CAPS 14,MEDICAMENTO,624.88
115222,VACUNA ANTIMENINGOCOCCICA POLISACARIDA 0.5 ML,,"1,950.00"
SER1496,RESECCION RADICAL DE TUMOR (EJEM. NEOPLASIA MALIGNA) DE TEJIDO BLANDO EN CARA O PIEL CABELLUDA,,"7,057.53"
MAT543,GUIA DE ALAMBRE AMPLATZ EXTRA RIGIDA .38 MCA COOK,,"1,120.39"
MAT557,HISTOACRYL 0.5,,"2,600.49"
LAB318,BETA HIDROXIBUTIRATO,,776.81
SER1378,REDUCCION CERRADA DE FRACTURA INTERCONDILAR Y/O TUBEROSIDAD TIBIAL CON O SIN MANIPULACION.,,"5,930.00"
MAT1534,BOLSA DE COLOSTOMIA DE 70MM HOLLISTER REF 18194,,"1,474.20"
LAB440,BIOPSIA TRANSOPERATORIA MEDIANA,,"1,257.37"
MAT13701,TUBO ENDOTRAQUEAL ALMA DE ACERO #8 C/G,OTROS,510.9
MAT563,HOJA BISTURI # 15,,369
MAT1044,SUERO DE COOMBS LAFON,,591.32
SER1041,LAPAROTOMIA EXPLO (SERVICIO MEDICO),,"9,069.54"
SER546,COLUMNA VERTEBRAL. ARTRODESIS DE COLUMNA CERVICAL CLIVUS-C1-C2 CON INJERTO OSEO,,"24,283.78"
PQAS004-13092014,PAQUETE ABA SUBSECUENTE SINI,SERVICIO,0
SER1758,MALLA Y GRAPA,SERVICIO,"30,710.32"
MAT598,IODISAN ESPUMA 3.5 LTS,,282.56
SER986,INSERCION O REEMPLAZO DE UN MARCAPASOS PERMANENTE CON ELECTRODOS TRANSVENOSOS AURICULAR.,,"8,780.17"
MAT739,MICROTUBO MICROVETTE EDTA 500 (LILA)C/100SARSTED,,"1,380.47"
SER1068,LIPECTOMIA - EXTREMIDAD INFERIOR,,"11,014.36"
PQEM022,CHECK UP-AMERICAN EXPRESS,SERVICIO,"1,757.60"
109760,RIFOCYNA SPRAY 20 ML,MEDICAMENTO,350.14
107916,NEUROFLAX 20/4MG FA 3X4ML    406,MEDICAMENTO,795
MAT1346,GUANTE PARA CX 7.5 (DERMAN) LIBRE DE LATEX,,250.38
114311,SOLUCION CLORURO DE SODIO 0.9% - 3000ML,,212.38
109849,ROFUCAL 25 MG TAB 30,MEDICAMENTO,260.6
LAB610,ELECTROLITOS URINARIOS,,303.71
SER1561,SUSPENSION ABDOMINO-VAGINAL DE CUELLO VESICAL CON O SIN CONTROL ENDOSCOPICO (E.G. STARNEY RAZ PEREYRA MODIFICADO),,"16,693.79"
PQAS005-31032015,PAQUETE MEDICAVIAL 1 ERA VEZ,,"1,248.00"
109832,ROBITUSSIN 2G JBE 150 ML,MEDICAMENTO,134.24
MAT230,CATETER INTRAVENOSO 14 X 47 MM,,31.73
SER1967,TC COLUMNA COMPLETA,SERVICIO,"9,568.00"
SER416,CAUTERIZACION DE CORNETES (NITRATO PLATA),,"1,119.80"
SER1389,REDUCCION CERRADA DE HUESOS CARPALES ( EXCEPTO ESCAFOIDES) CON MANIPULACION,,"3,810.66"
SER1377,REDUCCION CERRADA DE FRACTURA FEMORAL; SIN MANIPULACION,,"1,827.03"
111225,TRADOL-RETARD 100 MG TAB 10,MEDICAMENTO,595.34
SER1318,REDUCCION ABIERTA DE LUXACION DE ROTULA CON O SIN PATELECTOMIA PARCIAL O TOTAL,,"11,014.36"
111930,VOLTAREN EMULGEL TUBO C/100 GR (DICLOFENACO),MEDICAMENTO,240.42
LAB1022,SODIO EN ORINA,,281.52
MAT581,INMOVILIZADOR DE HOMBRO CHICO,,240.36
112749,CONTUMAX (POLIETILENGLICOL) SOBRE 17G,MEDICAMENTO,349.57
PQAS09-04022015,MEDICAVIAL SUBSECUENTE,,0
MAT1405,ZAPATO MEDICO QX  MUJER GRANDE,,"9,219.60"
SER1285,REDUCCION ABIERTA DE FRACTURA DE MALEOLO MEDIAL CON O SIN MATERIAL DE OSTEOSINTESIS,,"8,466.96"
MAT1154,TUBO ORO 5ML PLASTICO C/100 VACUTAIN,,537.42
SER1516,RINOPLASTIA /SEPTUM (SERVICIO MEDICO),,"15,228.93"
LAB436,BIOPSIA O PIEZA MEDIANA,,"1,060.56"
LAB944,PORFIBILINOGENO EN ORINA DE 1 MICCION (CUANTITATI,,591.07
SER535,COLPOCENTESIS,,741.25
PQAS001-31032015,PAQUETE MAPFRE SUBSECUENTE,,0
IMA207,TC CONTINUACION ESTUDIO (P),,"3,959.00"
LAB023,ELECTROLITOS SERICOS (SODIO POTASIO Y C,,379.74
LAB268,ANTICUERPOS ANTI VIH,,391.73
LAB524,CLOBAZAM (NIVEL ),,"2,408.68"
SER1584,TENORRAFIA DE TENDON FLEXOR CADA TENDON PRIMARIO,,"8,613.12"
LAB913,PERFIL DE ACIDOS GRASOS ESENCIALES,,"4,784.66"
SER893,GLANDULA MAMARIA PUNCION Y ASPIRACION DE QUISTE MAMARIO,,"1,096.22"
SER256,ARTRODESIS DE CODO CON O SIN AUTOINJERTO O ALOINJERTO,,"14,960.73"
SER167,RECONSTRUCCION DE LECHO UNGUEAL,SERVICIO,"5,948.80"
MAT227,CATETER BALON DILATADOR URETRAL 5FR X 65 CMS MCA COOK,,"3,734.64"
104801,FIRAC PLUS 100 MG AMP 6,MEDICAMENTO,181.44
105236,GARAMICINA-GU160MGJGAHIPAK1,MEDICAMENTO,261.74
MAT253,CATGUT CROMICO CAL.1 R2648-75,,458.17
MAT1216,VENDA ENYESADA 7.5x2.74mts GYPSONA,,247.48
LAB699,GRUPO SANGUINEO Y RH,,116.55
SER733,EXCISION DE GLANDULA O TUMOR DE PAROTIDA; LOBULO LATERAL SIN DISECCION DEL NERVIO,,"11,097.87"
109337,TUBO LILA PLASTICO C/100 BD,,340.3
110324,SINUFIN 600/42.9 SUSP 50 ML,MEDICAMENTO,133.09
SER2055,SERVICIO DE FERULA TERMOPLASTICA 15X15CM,,100
SER436,CIERRE DE FISTULA RECTO-VAGINAL POR VIA ABDOMINAL CON COLOSTOMIA CONCOMITANTE,,"14,115.08"
IMA051,RX ABDOMEN PORTATIL 1 POSICION,,649.04
MAT401,"DURAPORE 2""",,429.68
111680,VERMOX 500 MG TAB 1,MEDICAMENTO,221.67
MAT541,GUANTE POLIETILENO EST C/100 PROTACT,,200.93
LAB140,ANTICUERPOS ANTI CHLAMYDIA SPECIES ( IGG),,"2,370.13"
111652,VENASTAT 265MG CAJA C/60 CAPS (AESCULUS HIPPOCASTANUM),MEDICAMENTO,408.27
111021,TETANOGAMMA P 250 UI C/1 F.A. 1 ML (INMUNOGLOBULINA HUMANA HIPERINMUNE ANTITETANICA),MEDICAMENTO,498.28
109340,SET DE AGUJAS PARA COBAS 400,,"7,115.96"
MAT3317,TYVEK ROLL #12425,OTROS,"1,216.96"
107295,METICORTELONE 3MG SOL 120ML,MEDICAMENTO,985.53
SER1100,MASTOIDECTOMIA COMPLETA,,"7,224.58"
102129,CANESTEN VAG CRA 20 G        113,MEDICAMENTO,137.22
SER588,CORRECCION DEL DEDO EN GARRA,,"14,960.73"
SER702,ESCROTOPLASTIA,,"6,191.02"
IMA400,CONTRASTE RM O TAC,,"2,130.00"
MAT611,IV START PAK REF 386170,,123.43
SER5005,COBIJA DE BEBE ESTRELLAS,,52.59
112076,ZACTOS 30MG CAJA C/7 TABS (PIOGLITAZONA),MEDICAMENTO,868.04
LAB902,PELIZAEUS-MERZABACHER MUTACION POR FISH,,"9,495.71"
SER114,CATETERISMO O SONDA VESICAL,,247.47
LAB912,PERFIL BIOQUIMICO 5,,459.21
SER811,EXCISION POR TUMOR MALIGNO DE ESTOMAGO,,"18,917.54"
114945,NUTRIBABY TRI-VI-SOL ORAL PED 50 ML,MEDICAMENTO,156.98
110467,SPIRIVARESPIMAT 0.226MG/1ML4ML+DIS,MEDICAMENTO,"1,000.21"
PQEM018,PAQUETE PROEZA 1,,782.69
SER997,INYECCION DE MATERIAL DE CONTRASTE PARA DISCOGRAFIA LUMBAR,,"3,768.90"
SER1007,INYECCION PARA MIELOGRAGIA Y/O TOMOGRAFIA AXIAL COMPUTARIZADA DE MEDULA ESPINAL ( OTRAS COMO C1-C2 Y FOSA POSTERIOR).(PARA PROCEDIMIENTO DE INYECCION C1-C2 VER 61055),,"3,768.90"
SER5011,SABANA REGULAR,,139.57
SER1747,HERIDA COMPLICADA EN CARA(PLASTICO),SERVICIO,"6,186.75"
LAB687,GIARDIA ANTIGENO,,"1,137.76"
MAT152,BRAZALETE P/PACIENTE ROSA,,218.87
MATSER056,CLAVO STEIMAN 532,,176.55
103998,ELIDEL 1% CRA 15 G,MEDICAMENTO,481.51
SER2101,CANASTILLA 1.9/CANASTILLA 3.0/ IRRIGADOR DE FLUJO/ GUIAS HIDROFILICAS,SERVICIOS NO HOSPITALARIOS,"18,832.00"
100412,AKATINOL 10 MG TAB 14,MEDICAMENTO,35.54
103482,DICETEL 100MG CAJA C/42 TABS (PINAVERIO),MEDICAMENTO,"1,009.97"
SER358,BIOPSIA DE INTESTINO,,"2,443.00"
IMA121,RX MUNECA 1 POSICION O CARPO-ESCAFOIDES,,324.48
SER001,CUNERO (1 O 2 DIAS),,"1,000.00"
110579,SUFREXAL GEL 2% TB 78 G      392,MEDICAMENTO,735.54
SER620,DESCOMPRESION DE NERVIO TIBIAL POSTERIOR (LIBERACION DEL TUNEL TARSAL),,"9,041.17"
IMA093,RX CRANEO 3 POSICIONES,,649.04
MAT1222,"VENDAJE DAOCAST 2"" 5 CM (FIBRA DE VIDRIO)",,"1,394.00"
MAT073,AST/GOT (ASTL)TRANSAMINASA OXALACETICA,,"2,825.72"
LAB1029,STREPTOCOCCUS PNEUMONIAE IgG 23 SEROTIPOS PRE Y POST VACUNAC,,"23,938.45"
SER216,ANGIOGRAFIA EN EXTREMIDADES BILATERAL,,"7,339.43"
106318,KLONAZA 80/80/125 MG CAPS 20,MEDICAMENTO,326.49
LAB370,BIOPSIA DE MENISCO Y SINOVIAL,,702.19
IMAEXT094,TC ORBITAS (P),,"2,982.00"
MAT775,NYLON 3/0 REV.CORT CE1943-N ATRAMAT,,"3,188.16"
SER711,ESOFAGOSTOMIA FISTULIZACION DE ESOFAGO POR VIA CERVICAL,,"17,111.40"
LAB407,BIOPSIA DE RINON RESECCION NEFRECTOMIA,,"1,268.30"
MAT2861,CINTA MERCILENE C/6 RS22,,"16,561.27"
MAT1382,ESPONJA DE GASA 10X10CM 28X24 C/5,,117.1
SER842,FASCIOTOMIA LATERAL O MEDIAL (EJ. CODO DE TENISTA O EPICONDILITIS)- CON DESPRENDIMIENTO DEL EXTENSOR,,"5,501.95"
101498,BEBEKTIN POM 40 G 9261,MEDICAMENTO,187.12
SER1322,REDUCCION ABIERTA DE LUXACION METACARPOFALANGICA CON O SIN MATERIAL DE OSTEOSINTESIS,,"6,358.06"
SER1045,LARINGOSCOPIA CON FIBRA OPTICA FLEXIBLE; CON BIOPSIA CON REMOCION DE LESIONES,,"8,592.24"
105788,ILOSONE 250 MG LIQ 120ML,MEDICAMENTO,513.75
250004260,LESACLOR SUSP 125ML,MEDICAMENTO,108.45
SER1400,REDUCCION CERRADA DE LUXACION DE HOMBRO CON MANIPULACION SIN ANESTESIA.,,"4,019.46"
SER206,AMPUTACION MUSLO,,"12,987.54"
SER574,CORRECCION DE ENTROPION POR ARRIBA DE UNO A CUATRO MARGENES,,"13,352.94"
SER667,ENDOSCOPIA DE LARINGE. LARINGOSCOPIA DIRECTA CON O SIN TRAQUEOSCOPIA PARA ASPIRACION.,,647.3
MAT8751,GYNOMUNAL 1 TUBO 50ML,OTROS,404.41
LAB837,MUTACION MTHFR DNA,,"3,984.49"
111285,TREXEN 100 MG OV 7,MEDICAMENTO,514.22
111919,VOLTAREN EMULGEL TUBO C/30 GR (DICLOFENACO),MEDICAMENTO,199.41
LAB568,CULTIVO DE BORDETELLA  PARAPERTUSSIS,,"1,324.66"
MAT979,SONDA FOLEY 2 VIAS 20FR 30CC KENDAL,,80.25
MAT248,CATGUT CROMICO 2-0 G 123,,"1,284.74"
100251,ADALAT-OROS 30 MG TAB 10,MEDICAMENTO,326.77
SER1084,MANEJO DE HEMORRAGIA HEPATICA; SUTURA COMPLEJA DE HERIDA O LESION HEPATICA CON O SIN LIGADURA DE ARTERIA HEPATICA.,,"14,021.11"
105782,ILIADIN LUB INF 0.025% SPY 20ML  N,MEDICAMENTO,211.79
108913,PLANEX 100/100 MG CAPS 30,MEDICAMENTO,584.76
108143,NOVAPRES 25 MG TAB 30       LGEN,MEDICAMENTO,43.06
MAT1140,TUBO ENDOTRAQUEAL 7.0 C/G MALLINCKROT,,200.08
SER1380,REDUCCION CERRADA DE FRACTURA LUXACION CARPOMETACARPAL CON MANIPULACION Y TRACCION ESQUELETICA.,,"6,775.66"
102736,CLEXANE 80 MG INY 2/JGAS 0.8 ML,MEDICAMENTO,"1,621.96"
LAB116,ANTICUERPOS ANTI ACIDO TEICOICO,,970.72
MAT9658,MASCARILLA TRAQUEOSTOMIA ADULTO,OTROS,179.4
MAT1987,SONDA GASTROSTOMIA 38 FR,,"3,151.95"
SER1125,NEOFORMACION DE RESERVORIO ILEAL,,"19,335.15"
IMAEXT010,RM ext ANGIO DE CUELLO,,"2,982.00"
PQ007-10042015,CESAREA INTEGRAL,,"17,900.00"
109773,RINELON SPRAY PEDIATRICO SPRAY NASAL 10ML (MOMETASONA),MEDICAMENTO,542.12
SER959,INCISION Y DRENAJE DE ABSCESO DE GLANDULA DE BARTHOLINI.,,"1,284.14"
LAB278,ANTIGENO CA 72-4,,"1,137.76"
MAT919,RODILLERA POS-OPERATORIA CORTA DAONSA,,"2,334.15"
